Latitude,Longitude,Date,Time,Frp
-16.4168,38.8786,2012-09-01,1052,323.4
-14.4728,39.6008,2012-09-01,1052,344.2
-13.6917,35.8216,2012-09-01,1052,317.8
-16.2165,37.6407,2012-09-01,1052,325.5
-12.7224,36.7358,2012-09-01,1053,325
-8.4666,34.7155,2012-09-01,1054,325.1
-26.6703,28.1979,2012-09-01,1227,360.3
-21.8949,31.0713,2012-09-01,1228,349.4
-20.928,18.6861,2012-09-01,1229,335.1
-18.0936,22.8448,2012-09-01,1230,335.6
-17.2476,22.1132,2012-09-01,1230,340.1
-16.8265,20.3968,2012-09-01,1230,334.2
-16.4676,16.6452,2012-09-01,1230,385.3
-15.604,15.6249,2012-09-01,1231,365.1
-14.7227,15.2012,2012-09-01,1231,330.1
-13.9916,16.7707,2012-09-01,1231,323.2
-14.0842,14.8659,2012-09-01,1231,326
-11.8232,26.2036,2012-09-01,1231,325.5
-11.5971,23.1963,2012-09-01,1231,322.1
-13.9728,23.5985,2012-09-01,1231,320.8
-9.1979,22.1905,2012-09-01,1232,330
-11.7289,19.0717,2012-09-01,1232,328.3
-10.5191,23.3443,2012-09-01,1232,319.8
-8.0724,16.0437,2012-09-01,1233,325.9
-6.3466,21.0334,2012-09-01,1233,316.8
-6.8625,16.1385,2012-09-01,1233,318.5
-6.4681,16.0018,2012-09-01,1233,327.1
-5.7194,16.4814,2012-09-01,1233,323.3
-5.2147,17.8751,2012-09-01,1233,325
-4.8691,17.0132,2012-09-01,1233,324.2
-4.5549,18.2823,2012-09-01,1234,325.4
-3.7167,16.8408,2012-09-01,1234,319.2
-2.2718,17.0252,2012-09-01,1234,326.6
-16.1615,38.1022,2012-09-01,2017,307.9
-20.6912,18.6864,2012-09-01,2154,315.8
-26.2651,30.0383,2012-09-01,2325,315
-9.6619,29.522,2012-09-02,0845,340.8
-12.5659,26.9788,2012-09-02,0846,324
-10.634,28.386,2012-09-02,0846,333.8
-12.1134,29.24,2012-09-02,0846,319.7
-14.6237,24.6486,2012-09-02,0847,324.6
-15.59,21.1398,2012-09-02,0847,335.8
-18.6826,27.3545,2012-09-02,0848,336.9
-16.5488,18.7077,2012-09-02,0848,331.4
-24.0538,22.3225,2012-09-02,0849,401.8
-19.0916,30.5851,2012-09-02,1134,340.9
-17.6471,35.2415,2012-09-02,1134,324.2
-17.4475,34.426,2012-09-02,1134,335.5
-16.6515,37.624,2012-09-02,1134,321.4
-15.1583,31.4537,2012-09-02,1135,333.6
-13.9742,30.5835,2012-09-02,1135,331.4
-18.3893,22.6304,2012-09-02,1135,341.6
-17.3376,31.179,2012-09-02,1135,334.6
-16.1385,37.449,2012-09-02,1135,327.3
-17.4498,26.62,2012-09-02,1135,325
-15.8593,36.1953,2012-09-02,1135,323.5
-15.6509,22.1296,2012-09-02,1135,332.7
-16.302,32.4658,2012-09-02,1135,329.1
-15.6949,34.3429,2012-09-02,1135,325.4
-15.1538,36.2297,2012-09-02,1135,328
-15.3448,34.0313,2012-09-02,1135,328.6
-15.0114,24.2585,2012-09-02,1135,333.4
-15.0588,33.5444,2012-09-02,1135,341
-11.0386,28.9049,2012-09-02,1136,327.1
-13.0452,29.7363,2012-09-02,1136,327.6
-13.2221,26.2063,2012-09-02,1136,324.1
-12.2443,29.593,2012-09-02,1136,334
-11.2773,33.8753,2012-09-02,1136,338.4
-11.4351,30.0862,2012-09-02,1136,321.9
-11.0482,28.9063,2012-09-02,1136,343.7
-13.1935,33.8721,2012-09-02,1136,331
-14.2603,25.6614,2012-09-02,1136,353.1
-14.2337,23.9308,2012-09-02,1136,326.8
-13.273,30.608,2012-09-02,1136,328.8
-9.4709,27.309,2012-09-02,1137,348.5
-7.5692,33.6401,2012-09-02,1137,327.4
-9.8388,31.7362,2012-09-02,1137,351.6
-9.6655,31.4023,2012-09-02,1137,332.9
-9.5651,29.7804,2012-09-02,1137,380.4
-6.3652,29.1955,2012-09-02,1138,335.2
-17.0943,18.0834,2012-09-02,1313,328.3
-17.1763,19.135,2012-09-02,1313,326.3
-11.6347,14.387,2012-09-02,1315,320.5
-16.3855,19.792,2012-09-02,2100,367
-14.968,14.9211,2012-09-03,0005,300.4
-8.4727,33.9853,2012-09-03,0750,324.6
-11.1868,36.2453,2012-09-03,0750,319.3
-13.5961,38.4463,2012-09-03,0751,324.2
-18.1615,30.9075,2012-09-03,0752,344.4
-6.5088,15.9135,2012-09-03,0928,317.2
-12.6852,14.7364,2012-09-03,0930,324.6
-15.2888,17.7491,2012-09-03,0930,318.4
-16.4119,16.6716,2012-09-03,0930,325.1
-18.0495,18.4492,2012-09-03,0931,324.5
-16.054,36.541,2012-09-03,1040,313.3
-8.0717,35.1176,2012-09-03,1042,318.1
-26.7925,31.1934,2012-09-03,1215,326
-20.0613,20.8802,2012-09-03,1217,338.3
-18.7743,19.1489,2012-09-03,1217,359.4
-17.9694,21.3295,2012-09-03,1218,343.4
-17.2863,18.5374,2012-09-03,1218,354
-16.4999,20.6712,2012-09-03,1218,389
-16.1726,16.9237,2012-09-03,1218,335.4
-15.7596,18.4597,2012-09-03,1218,340
-14.4749,23.9069,2012-09-03,1218,324.7
-17.7948,23.8951,2012-09-03,1218,363.2
-10.4098,31.1913,2012-09-03,1219,329.5
-9.6296,30.0357,2012-09-03,1219,337
-11.7814,19.3787,2012-09-03,1219,323.6
-13.606,25.0642,2012-09-03,1219,329
-13.4545,24.2032,2012-09-03,1219,347.7
-13.2027,23.5814,2012-09-03,1219,328.8
-13.9157,16.6034,2012-09-03,1219,324.1
-13.699,15.7744,2012-09-03,1219,320.8
-13.0316,16.9,2012-09-03,1219,324.4
-12.0411,15.9788,2012-09-03,1219,327.4
-10.1346,21.1291,2012-09-03,1220,329.4
-7.5595,29.227,2012-09-03,1220,316.1
-8.5412,15.2867,2012-09-03,1220,325.1
-7.0422,14.9373,2012-09-03,1221,313.5
-2.743,18.4474,2012-09-03,1222,312.9
-7.8135,34.9829,2012-09-03,2007,305.7
-4.6336,14.1161,2012-09-03,2146,302.6
-6.7093,25.8428,2012-09-04,0832,318.7
-10.2443,29.609,2012-09-04,0833,360.3
-10.444,25.0952,2012-09-04,0833,318
-10.3855,23.811,2012-09-04,0833,317.1
-13.3972,29.6982,2012-09-04,0834,326.6
-11.5151,28.6431,2012-09-04,0834,342.9
-15.1119,32.3843,2012-09-04,0834,318.7
-15.3515,20.3789,2012-09-04,0835,325.7
-18.8649,28.9357,2012-09-04,0836,338.7
-22.7382,23.5533,2012-09-04,0837,393.7
-18.1966,35.9691,2012-09-04,1122,367.8
-17.7561,33.2596,2012-09-04,1122,361.7
-17.3294,31.2375,2012-09-04,1122,324.4
-16.8136,29.4423,2012-09-04,1122,328.7
-14.4468,37.8776,2012-09-04,1123,328.7
-14.0006,29.0363,2012-09-04,1123,331.6
-12.8878,30.3896,2012-09-04,1123,321.1
-15.4927,34.0157,2012-09-04,1123,328.4
-14.3931,36.9707,2012-09-04,1123,334.6
-14.1716,36.3076,2012-09-04,1123,334.3
-13.8857,36.8614,2012-09-04,1123,335
-10.2152,28.9562,2012-09-04,1124,330.6
-13.0128,23.8543,2012-09-04,1124,324.3
-11.9923,28.8238,2012-09-04,1124,324.5
-9.6863,31.6959,2012-09-04,1124,343.5
-11.8402,25.8511,2012-09-04,1124,322.9
-10.3623,34.0889,2012-09-04,1124,333.5
-10.9074,28.1252,2012-09-04,1124,319.7
-10.2573,29.5997,2012-09-04,1124,356.6
-8.9285,27.8218,2012-09-04,1125,326.4
-7.5729,31.3553,2012-09-04,1125,324.2
-6.0786,30.9349,2012-09-04,1125,329.6
-8.2638,34.606,2012-09-04,1125,376.7
-21.6816,17.197,2012-09-04,1300,371.1
-18.6915,18.6342,2012-09-04,1300,420.6
-15.6956,17.5722,2012-09-04,1301,331.8
-14.6614,17.0975,2012-09-04,1301,331.5
-16.5856,18.3231,2012-09-04,1301,328
-13.6742,15.3449,2012-09-04,1302,322.3
-10.836,14.6209,2012-09-04,1303,338.4
-7.4628,15.9544,2012-09-04,1303,313.9
-5.0897,14.3869,2012-09-04,1304,350.1
-4.0956,13.7774,2012-09-04,1304,371.9
-6.4666,15.473,2012-09-04,1304,314.2
-1.4985,13.2792,2012-09-04,1305,313.3
-13.2826,31.0578,2012-09-04,2048,304.4
-16.2244,29.6768,2012-09-04,2353,305.9
-8.2388,24.3614,2012-09-05,0916,315.3
-12.1701,23.2756,2012-09-05,0917,322.1
-13.8626,21.6739,2012-09-05,0917,324.9
-16.6532,16.5758,2012-09-05,0918,328.8
-15.4032,15.3165,2012-09-05,0918,322.6
-18.1644,22.9249,2012-09-05,0918,342
-18.5944,17.9299,2012-09-05,0919,358.8
-22.5206,23.6269,2012-09-05,1204,328.9
-17.1953,26.1147,2012-09-05,1205,330.6
-19.6592,20.117,2012-09-05,1205,349.6
-19.0077,17.3774,2012-09-05,1205,328
-18.0043,22.0321,2012-09-05,1205,365.2
-17.5331,22.0519,2012-09-05,1205,335.6
-15.7312,22.9629,2012-09-05,1206,336.8
-16.3648,25.6335,2012-09-05,1206,367.6
-13.925,29.8459,2012-09-05,1206,333.1
-14.8332,20.8277,2012-09-05,1206,339.1
-13.3661,25.303,2012-09-05,1206,327.2
-13.1859,23.6279,2012-09-05,1206,344.2
-16.5278,23.5106,2012-09-05,1206,335
-16.537,21.0994,2012-09-05,1206,338.7
-11.3299,31.3157,2012-09-05,1207,328.4
-10.8449,32.2388,2012-09-05,1207,321.8
-12.0193,23.4204,2012-09-05,1207,335.9
-12.6495,17.1238,2012-09-05,1207,323.7
-12.2945,19.5044,2012-09-05,1207,338
-11.4453,17.1855,2012-09-05,1207,326.8
-11.8184,18.8333,2012-09-05,1207,332.4
-10.7487,20.8371,2012-09-05,1207,332.2
-8.9638,30.4538,2012-09-05,1207,323.9
-9.7118,23.2864,2012-09-05,1207,350.4
-12.9693,23.4049,2012-09-05,1207,343.9
-11.7129,30.8175,2012-09-05,1207,321.4
-12.7444,21.8335,2012-09-05,1207,352.9
-9.0528,25.9563,2012-09-05,1208,337.7
-8.8637,23.8711,2012-09-05,1208,339.7
-6.2084,31.4188,2012-09-05,1208,320.4
-4.9941,20.2961,2012-09-05,1209,321.8
-15.4251,36.3508,2012-09-05,1952,303.6
-17.9721,22.0043,2012-09-05,2130,310.1
-15.5147,14.3962,2012-09-05,2131,302.5
-18.8081,21.6975,2012-09-06,0037,301.7
-8.2372,30.1119,2012-09-06,0820,323.8
-10.3473,31.4314,2012-09-06,0821,320.4
-11.0117,29.2654,2012-09-06,0821,325.3
-12.1952,28.8123,2012-09-06,0822,321.1
-13.6394,29.1588,2012-09-06,0822,323.6
-15.9449,36.116,2012-09-06,0822,314.7
-18.0026,34.4453,2012-09-06,0823,341.6
-17.5868,20.4378,2012-09-06,0823,317.8
-21.84,24.0512,2012-09-06,0824,318.9
-14.6509,36.4748,2012-09-06,1110,335.2
-16.5415,37.4864,2012-09-06,1110,339.1
-15.694,36.9724,2012-09-06,1110,329.6
-18.2267,34.5228,2012-09-06,1110,328
-14.9761,38.2871,2012-09-06,1110,343.6
-16.8978,37.2249,2012-09-06,1110,344.8
-14.6275,38.1524,2012-09-06,1110,377.6
-16.1706,37.377,2012-09-06,1110,327.5
-14.782,33.7534,2012-09-06,1111,330.7
-13.8734,35.5138,2012-09-06,1111,324.9
-13.0257,37.4559,2012-09-06,1111,325.8
-11.6064,40.1557,2012-09-06,1111,337.5
-11.7261,31.0409,2012-09-06,1111,326.7
-10.235,31.5957,2012-09-06,1112,326.7
-11.4806,31.5312,2012-09-06,1112,320.9
-10.8485,30.6441,2012-09-06,1112,326.9
-7.4205,35.988,2012-09-06,1112,321.3
-0.3537,37.9855,2012-09-06,1114,359.9
-19.4687,19.5818,2012-09-06,1248,335.9
-18.1691,20.4494,2012-09-06,1248,330.2
-17.3174,20.4993,2012-09-06,1248,323
-16.7459,17.4126,2012-09-06,1249,327.6
-15.8864,14.7635,2012-09-06,1249,337.3
-14.3549,20.3611,2012-09-06,1249,360.6
-14.3516,16.2405,2012-09-06,1249,324.5
-13.8064,16.3194,2012-09-06,1249,325.6
-12.9539,16.9117,2012-09-06,1250,321.5
-11.7837,15.5579,2012-09-06,1250,327.7
-7.6435,15.9594,2012-09-06,1251,320.1
-6.5248,16.5089,2012-09-06,1251,313.2
-8.4105,15.7541,2012-09-06,1251,324.7
-5.3885,16.6493,2012-09-06,1252,314.7
-4.1517,17.2692,2012-09-06,1252,317.3
-17.6079,30.8141,2012-09-06,2035,309.5
-1.5267,29.222,2012-09-06,2039,303.7
-11.1475,36.4918,2012-09-07,0726,324.5
-16.3626,38.4608,2012-09-07,0727,320.1
-7.5372,21.0971,2012-09-07,0903,311.8
-12.7434,19.6247,2012-09-07,0905,317.3
-14.0637,15.9731,2012-09-07,0905,325
-16.2539,17.3529,2012-09-07,0906,322.1
-17.7624,21.3449,2012-09-07,0906,339.7
-18.6795,19.5374,2012-09-07,0906,337.3
-16.5137,24.0022,2012-09-07,0906,317.3
-20.1761,19.8871,2012-09-07,0907,331.4
-18.3286,33.8176,2012-09-07,1152,329.5
-17.512,25.9114,2012-09-07,1153,331.8
-18.0289,33.2277,2012-09-07,1153,324.1
-16.7332,36.2511,2012-09-07,1153,323.5
-16.1794,36.6651,2012-09-07,1153,321.5
-14.9182,33.9671,2012-09-07,1153,320
-15.8369,30.437,2012-09-07,1153,325.2
-14.9513,27.633,2012-09-07,1154,353.5
-13.4179,31.7907,2012-09-07,1154,346.4
-13.8357,26.8125,2012-09-07,1154,326.9
-13.9149,24.1407,2012-09-07,1154,336.2
-13.0927,28.0751,2012-09-07,1154,324.8
-12.7378,27.7949,2012-09-07,1154,325.5
-13.377,19.7662,2012-09-07,1154,323.6
-11.9188,25.731,2012-09-07,1154,325.4
-10.9215,27.4349,2012-09-07,1155,366.7
-9.6395,27.1367,2012-09-07,1155,370
-8.5897,24.6231,2012-09-07,1155,328.2
-5.7736,26.2534,2012-09-07,1156,325.8
-5.6709,20.6979,2012-09-07,1156,338.6
-8.6089,16.3196,2012-09-07,1156,321.1
-4.7309,22.4816,2012-09-07,1157,322.6
-4.5512,19.1441,2012-09-07,1157,324.9
-3.1518,26.4934,2012-09-07,1157,327.4
-3.6361,17.2028,2012-09-07,1157,313.7
-8.743,37.0691,2012-09-07,1942,330.3
-11.2789,17.3989,2012-09-07,2120,300.9
-18.594,18.0104,2012-09-08,0024,316.8
-8.6783,35.8775,2012-09-08,0808,344.9
-11.5149,36.362,2012-09-08,0809,340.4
-12.2101,31.6887,2012-09-08,0809,336
-14.1706,35.7357,2012-09-08,0810,323.6
-15.3967,36.3837,2012-09-08,0810,338.4
-16.0272,36.3898,2012-09-08,0810,327.9
-16.5836,35.4969,2012-09-08,0810,344.8
-18.0316,36.34,2012-09-08,0811,326.5
-18.801,21.6006,2012-09-08,0811,320.9
-15.9201,16.7027,2012-09-08,0949,328.9
-17.2561,37.4515,2012-09-08,1057,324.6
-14.7188,35.8302,2012-09-08,1058,325.5
-17.17,35.8358,2012-09-08,1058,340.7
-16.263,36.1324,2012-09-08,1058,351.4
-16.8376,36.5666,2012-09-08,1058,344
-16.5811,37.7245,2012-09-08,1058,330.6
-11.2009,37.3095,2012-09-08,1059,322.3
-9.8657,31.9118,2012-09-08,1100,326.6
35.8042,-0.2477,2012-09-08,1113,319.7
-18.5762,21.5701,2012-09-08,1236,356.3
-17.8045,17.8211,2012-09-08,1236,335.9
-17.7091,19.3732,2012-09-08,1236,358.7
-16.1009,25.5751,2012-09-08,1236,340.7
-15.9232,22.6047,2012-09-08,1236,325
-14.0481,14.9319,2012-09-08,1237,328.7
-13.2057,17.3606,2012-09-08,1237,353
-15.4742,17.0151,2012-09-08,1237,328.9
-14.4239,24.3438,2012-09-08,1237,320.4
-14.1102,20.8348,2012-09-08,1237,325.8
-14.2472,15.8133,2012-09-08,1237,332.3
-15.5573,18.5778,2012-09-08,1237,324.8
-11.5334,19.1937,2012-09-08,1238,335.5
-10.295,18.6616,2012-09-08,1238,318
-7.0246,16.2655,2012-09-08,1239,317.2
-6.1459,15.6607,2012-09-08,1239,326.4
35.7332,5.2717,2012-09-08,1251,337
-15.965,36.0852,2012-09-08,2023,307.6
-9.3849,31.4766,2012-09-08,2025,327.2
31.0111,8.186,2012-09-09,0054,304.6
-11.547,32.9516,2012-09-09,0852,342.1
-13.1738,23.0852,2012-09-09,0853,320.1
-13.5576,17.9627,2012-09-09,0853,313.9
-15.1708,17.6798,2012-09-09,0853,330.9
-17.2298,24.0777,2012-09-09,0854,325.5
-17.3712,19.6253,2012-09-09,0854,333.1
-18.626,19.2135,2012-09-09,0854,328.7
-27.7319,31.6214,2012-09-09,1138,318.4
-16.7222,35.7439,2012-09-09,1140,323.6
-20.1956,20.5065,2012-09-09,1140,342.1
-17.256,37.6878,2012-09-09,1140,324.7
-17.0869,36.1711,2012-09-09,1140,327.6
-15.3812,31.536,2012-09-09,1141,330.1
-17.4877,29.4371,2012-09-09,1141,329.8
-15.3008,30.6926,2012-09-09,1141,326.3
-15.1764,29.4129,2012-09-09,1141,345.4
-15.6959,36.5853,2012-09-09,1141,336.2
-17.1719,22.9746,2012-09-09,1141,332
-14.8753,36.0937,2012-09-09,1141,330.3
-15.313,21.4493,2012-09-09,1141,337
-18.106,21.0649,2012-09-09,1141,334.3
-10.3018,32.3462,2012-09-09,1142,330.2
-14.3376,25.8297,2012-09-09,1142,327.8
-13.6816,28.7949,2012-09-09,1142,326.9
-10.7616,35.1825,2012-09-09,1142,326.4
-11.1509,29.0863,2012-09-09,1142,336.1
-12.5511,28.7374,2012-09-09,1142,339.3
-10.9481,22.8593,2012-09-09,1143,334
-5.5238,31.5378,2012-09-09,1144,331.9
-18.5521,17.7072,2012-09-09,1319,369.3
-6.6098,13.4776,2012-09-09,1322,314.1
-14.1806,24.1746,2012-09-09,2107,300.7
32.7462,3.1957,2012-09-10,0137,314.1
-12.032,37.3915,2012-09-10,0757,334.2
-12.7893,33.09,2012-09-10,0757,326.1
-14.9842,36.0504,2012-09-10,0757,325.3
-15.8804,37.3145,2012-09-10,0758,325.7
-15.4263,31.1075,2012-09-10,0758,325.4
-17.0559,37.1157,2012-09-10,0758,328.7
-27.5735,31.6519,2012-09-10,0801,329.6
-6.5193,15.5064,2012-09-10,0934,318.8
-14.2368,17.223,2012-09-10,0936,324.1
-17.1173,21.6082,2012-09-10,0937,335.1
-19.9455,19.5747,2012-09-10,0937,332.1
-16.2826,37.0854,2012-09-10,1045,327.3
-15.8263,36.3925,2012-09-10,1046,333.2
-11.9926,35.953,2012-09-10,1047,323.3
-30.4111,29.4389,2012-09-10,1220,309.9
-25.6217,30.3843,2012-09-10,1221,334
-18.711,27.1795,2012-09-10,1223,335.9
-19.4218,17.0681,2012-09-10,1223,324.5
-18.8559,16.9531,2012-09-10,1223,335.2
-16.4878,30.5799,2012-09-10,1224,321
-17.931,19.2735,2012-09-10,1224,366.2
-16.5338,25.6803,2012-09-10,1224,327.1
-14.4344,24.0882,2012-09-10,1224,327.7
-16.4563,23.8895,2012-09-10,1224,338.2
-15.9454,24.6381,2012-09-10,1224,324.5
-16.3675,17.946,2012-09-10,1224,340.7
-13.3943,21.3231,2012-09-10,1225,327.7
-11.7245,29.2964,2012-09-10,1225,318.8
-11.5098,19.1774,2012-09-10,1225,359.3
-13.7887,23.5235,2012-09-10,1225,329.5
-13.0867,18.1644,2012-09-10,1225,341
-13.7216,25.1288,2012-09-10,1225,323.4
-13.3519,23.3122,2012-09-10,1225,328.9
-11.181,15.655,2012-09-10,1226,371.8
-7.7933,24.1066,2012-09-10,1226,318.9
-5.9756,15.6995,2012-09-10,1227,323.3
-4.4419,15.5608,2012-09-10,1227,322.1
-7.1203,15.8835,2012-09-10,1227,319.4
-7.0303,15.0675,2012-09-10,1227,323
-6.4891,15.3706,2012-09-10,1227,322.4
-4.9796,19.9156,2012-09-10,1227,315.4
-5.024,16.9829,2012-09-10,1227,319.6
-4.8339,15.6606,2012-09-10,1227,338.4
-3.763,15.8847,2012-09-10,1228,329.1
-3.6586,13.6392,2012-09-10,1228,321.3
-17.6601,33.1691,2012-09-10,2010,305.7
-9.3116,37.1479,2012-09-10,2012,308.5
-14.5713,30.2756,2012-09-10,2315,307.4
-7.75,30.0605,2012-09-11,0839,313.3
-10.8402,31.1569,2012-09-11,0839,323.2
-13.1294,23.4745,2012-09-11,0840,327
-11.4372,30.9202,2012-09-11,0840,326.1
-14.505,25.9651,2012-09-11,0841,333.2
-16.3648,29.8901,2012-09-11,0841,337.4
-15.7266,16.356,2012-09-11,0841,323.7
-19.4592,20.8892,2012-09-11,0842,349.1
-18.1281,20.393,2012-09-11,0842,333
-27.4063,29.9568,2012-09-11,0844,359.2
-28.6084,29.0927,2012-09-11,1125,310.8
-18.057,36.635,2012-09-11,1128,344.2
-17.1901,35.6769,2012-09-11,1128,327.2
-16.6332,36.1465,2012-09-11,1128,341.2
-16.3122,36.1275,2012-09-11,1128,356.6
-15.3667,38.916,2012-09-11,1128,346.7
-15.8829,32.6863,2012-09-11,1129,324.7
-15.2209,34.2443,2012-09-11,1129,330.2
-15.1519,32.395,2012-09-11,1129,329.8
-14.9751,30.4639,2012-09-11,1129,325.7
-14.0482,29.538,2012-09-11,1129,321.3
-13.4875,29.0109,2012-09-11,1129,327.6
-11.532,35.3298,2012-09-11,1130,344.5
-10.9393,32.6092,2012-09-11,1130,326.8
-10.7726,32.2941,2012-09-11,1130,323.2
-10.196,32.4689,2012-09-11,1130,340.1
-9.43,35.5612,2012-09-11,1130,327.5
-9.6671,31.8473,2012-09-11,1130,332.5
-10.5692,36.3348,2012-09-11,1130,323.4
-7.36,30.6691,2012-09-11,1131,327.2
-21.9116,18.4412,2012-09-11,1305,337.3
-18.8897,20.0396,2012-09-11,1306,328.2
-15.1363,14.5852,2012-09-11,1307,328.9
-15.6872,16.3308,2012-09-11,1307,344.1
-13.6114,14.1186,2012-09-11,1308,328.3
-5.6587,15.5822,2012-09-11,1310,327.8
-15.661,25.3951,2012-09-11,2054,369.9
-12.9422,21.4806,2012-09-11,2358,373.5
-10.9269,35.7159,2012-09-12,0744,317.1
-14.9686,40.5609,2012-09-12,0745,320
-13.3729,19.4162,2012-09-12,0923,316.4
-14.5008,20.9135,2012-09-12,0924,325.7
-15.568,20.0419,2012-09-12,0924,354.1
-16.6636,17.7993,2012-09-12,0924,323.6
-18.5165,21.2654,2012-09-12,0925,349.2
-12.6644,40.2369,2012-09-12,1034,322.7
-29.2623,29.8855,2012-09-12,1208,322.6
-22.1131,21.389,2012-09-12,1210,338.7
-19.0656,21.9052,2012-09-12,1211,385.9
-17.036,29.9377,2012-09-12,1211,324.1
-17.7242,21.4255,2012-09-12,1211,354.3
-13.9372,21.3467,2012-09-12,1212,338.6
-12.9794,25.0615,2012-09-12,1212,327.1
-17.2435,18.5643,2012-09-12,1212,327.4
-16.4524,20.1552,2012-09-12,1212,369.8
-15.6804,16.9627,2012-09-12,1212,326.9
-14.5091,20.9166,2012-09-12,1212,330.1
-15.1778,24.6109,2012-09-12,1212,325.7
-13.0266,23.2296,2012-09-12,1213,328.6
-10.9603,30.6931,2012-09-12,1213,335.1
-11.4801,23.0384,2012-09-12,1213,327.7
-10.8434,23.118,2012-09-12,1213,342.7
-9.4459,28.0339,2012-09-12,1213,367.7
-13.0248,21.4995,2012-09-12,1213,328.8
-7.458,21.7697,2012-09-12,1214,320.5
-8.9768,36.6,2012-09-12,2000,304.1
-6.0377,13.3303,2012-09-12,2140,303.3
-9.3453,38.4649,2012-09-13,0826,322.4
-10.9807,31.4537,2012-09-13,0827,321.9
-9.3076,28.9011,2012-09-13,0827,326.9
-12.9779,29.8385,2012-09-13,0828,322.9
-13.8395,25.6881,2012-09-13,0828,322.8
-17.8729,29.4392,2012-09-13,0829,323.2
-19.1068,20.2117,2012-09-13,0830,320.4
-27.6613,30.5844,2012-09-13,0832,320.2
-18.8434,35.7622,2012-09-13,1115,322.8
-18.7498,32.3273,2012-09-13,1116,328.9
-16.4102,38.0348,2012-09-13,1116,326.6
-11.8956,36.1708,2012-09-13,1117,334
-13.8209,35.8849,2012-09-13,1117,333.7
-10.7741,30.8656,2012-09-13,1118,327
-8.7697,36.5925,2012-09-13,1118,328.6
-7.2552,32.0429,2012-09-13,1119,335.7
-20.4481,16.1007,2012-09-13,1254,420.9
-17.6156,19.8306,2012-09-13,1254,326.5
-15.2684,16.3713,2012-09-13,1255,374.4
-13.9974,20.6743,2012-09-13,1255,316.4
-15.3093,21.918,2012-09-13,1255,346.3
-10.8977,14.9088,2012-09-13,1256,362.7
-7.8487,14.9566,2012-09-13,1257,319.4
-3.6678,17.0874,2012-09-13,1258,316.2
28.9086,20.9742,2012-09-13,2054,321
-18.3948,35.2108,2012-09-14,0734,316
-11.5185,19.7109,2012-09-14,0911,326.2
-13.5037,17.9608,2012-09-14,0911,342.3
-14.5216,15.5451,2012-09-14,0912,351.4
-16.9565,18.186,2012-09-14,0912,336.2
-22.0845,21.3085,2012-09-14,0913,326.8
-18.9705,30.5877,2012-09-14,1158,371.6
-17.8672,31.3421,2012-09-14,1159,348.1
-17.6987,24.8192,2012-09-14,1159,331
-17.393,19.5376,2012-09-14,1159,339.8
-16.0545,25.1624,2012-09-14,1159,339.2
-13.6601,27.7729,2012-09-14,1200,328
-14.5214,18.9107,2012-09-14,1200,334.1
-13.6644,23.0639,2012-09-14,1200,332.3
-12.809,26.4497,2012-09-14,1200,325.7
-13.1184,21.0541,2012-09-14,1200,330.3
-10.6311,32.3995,2012-09-14,1200,321.1
-15.5245,22.0679,2012-09-14,1200,340.4
-14.5602,24.7381,2012-09-14,1200,342.2
-10.5828,29.7655,2012-09-14,1201,331.3
-10.5237,21.2309,2012-09-14,1201,356.2
-7.116,29.1408,2012-09-14,1202,323.3
-5.6035,28.7451,2012-09-14,1202,315.4
-4.8541,16.9486,2012-09-14,1203,313.6
-13.4273,19.5678,2012-09-14,2125,301.6
-6.4045,35.36,2012-09-15,0814,338.4
-9.6508,33.0507,2012-09-15,0814,358.3
-11.4216,30.8945,2012-09-15,0815,333.8
-10.3176,36.0507,2012-09-15,0815,318.6
-14.6173,37.7732,2012-09-15,0816,324.6
-16.4431,29.926,2012-09-15,0816,327.2
-19.0265,34.5701,2012-09-15,0817,337.3
-18.0857,36.487,2012-09-15,1103,344.5
-13.8841,38.338,2012-09-15,1104,333.8
-16.2669,35.7718,2012-09-15,1104,324.3
-13.4721,37.0651,2012-09-15,1105,336
-10.7218,36.2285,2012-09-15,1105,324.4
-10.7895,31.4005,2012-09-15,1105,327
-8.915,35.7974,2012-09-15,1106,330.2
-6.2486,34.8615,2012-09-15,1107,329.1
-19.8585,21.0604,2012-09-15,1241,335.6
-15.6747,23.4801,2012-09-15,1242,323.2
-18.0883,20.6895,2012-09-15,1242,373.5
-14.2024,17.2279,2012-09-15,1243,331.8
-15.8792,14.8802,2012-09-15,1243,345.2
-13.5915,16.4513,2012-09-15,1243,341.9
-10.8992,20.6114,2012-09-15,1244,327.9
-6.572,15.5333,2012-09-15,1245,334.1
-4.8595,15.6962,2012-09-15,1246,320.3
-10.6249,31.7078,2012-09-15,2031,305.9
31.6604,6.0634,2012-09-16,0100,301.8
-9.7626,27.3765,2012-09-16,0858,322.5
-12.5639,24.3681,2012-09-16,0858,330.9
-12.694,20.6914,2012-09-16,0859,327.7
-14.7433,21.3703,2012-09-16,0859,342.1
-18.4424,19.9801,2012-09-16,0900,327.7
-18.4546,18.8952,2012-09-16,1147,337.8
-16.158,28.3399,2012-09-16,1147,324.2
-15.847,21.1867,2012-09-16,1147,327.3
-14.5827,25.9676,2012-09-16,1147,330.9
-13.1068,31.3811,2012-09-16,1148,330.9
-13.6415,23.6133,2012-09-16,1148,331.6
