Tag,Longitude,Latitude,Date
91739,31.486829999999998,43.193999999999996,2010-10-10 14:00:00.000
91739,34.29117,42.998670000000004,2010-10-10 20:00:00.000
91739,35.59983,42.313,2010-10-11 05:00:00.000
91739,36.0645,41.618,2010-10-11 08:00:00.000
91739,35.49167,41.236999999999995,2010-10-11 14:00:00.000
91739,35.87567,38.81883,2010-10-11 20:00:00.000
91739,35.10433,36.26533,2010-10-12 05:00:00.000
91739,35.0445,35.82983,2010-10-12 08:00:00.000
91739,35.62683,34.47867,2010-10-12 14:00:00.000
91739,35.240829999999995,33.93267,2010-10-12 20:00:00.000
91739,34.78867,33.19883,2010-10-13 05:00:00.000
91739,34.24617,32.35067,2010-10-13 08:00:00.000
91739,33.4785,31.12867,2010-10-13 14:00:00.000
91739,32.424,31.1445,2010-10-13 20:00:00.000
91739,32.255829999999996,31.43317,2010-10-14 05:00:00.000
91739,32.22983,31.458170000000003,2010-10-14 08:00:00.000
91739,32.22583,31.27383,2010-10-14 14:00:00.000
91739,32.41583,31.156999999999996,2010-10-14 20:00:00.000
91739,32.6345,31.3845,2010-10-15 05:00:00.000
91739,32.6715,31.373,2010-10-15 08:00:00.000
91739,32.677170000000004,31.381829999999997,2010-10-15 14:00:00.000
91739,32.69583,31.36267,2010-10-15 20:00:00.000
91739,32.7485,31.338829999999998,2010-10-16 05:00:00.000
91739,32.72967,31.338,2010-10-16 08:00:00.000
91739,32.45767,31.136,2010-10-16 14:00:00.000
91739,32.41733,31.155829999999998,2010-10-16 20:00:00.000
91739,32.227,31.274829999999998,2010-10-17 05:00:00.000
91739,32.3785,31.452170000000002,2010-10-17 08:00:00.000
91739,32.28967,31.18733,2010-10-17 14:00:00.000
91739,32.32183,31.17983,2010-10-17 20:00:00.000
91739,32.2545,30.60033,2010-10-18 05:00:00.000
91739,32.53733,29.826,2010-10-18 08:00:00.000
91739,32.509170000000005,29.859170000000002,2010-10-18 14:00:00.000
91739,32.5715,29.9205,2010-10-18 20:00:00.000
91739,32.567,29.922829999999998,2010-10-19 05:00:00.000
91739,32.55,29.839170000000003,2010-10-19 08:00:00.000
91739,32.4595,29.80183,2010-10-19 14:00:00.000
91739,32.34833,29.605829999999997,2010-10-20 05:00:00.000
91739,32.424170000000004,29.565,2010-10-20 14:00:00.000
91739,32.372170000000004,29.58783,2010-10-20 20:00:00.000
91739,32.36933,29.6275,2010-10-21 05:00:00.000
91739,32.406,29.659670000000002,2010-10-21 08:00:00.000
91739,32.45967,29.80183,2010-10-21 14:00:00.000
91739,32.571329999999996,29.92067,2010-10-21 20:00:00.000
91739,32.43567,29.741670000000003,2010-10-22 05:00:00.000
91739,32.3435,29.58867,2010-10-22 08:00:00.000
91739,32.72667,29.46017,2010-10-22 14:00:00.000
91739,32.72667,29.4595,2010-10-22 20:00:00.000
91739,32.7365,29.445,2010-10-23 05:00:00.000
91739,32.7395,29.44683,2010-10-23 08:00:00.000
91739,32.72217,29.46017,2010-10-23 14:00:00.000
91739,32.72767,29.464170000000003,2010-10-23 20:00:00.000
91739,32.67083,29.37933,2010-10-24 05:00:00.000
91739,32.739329999999995,29.44717,2010-10-24 08:00:00.000
91739,32.73383,29.44483,2010-10-24 14:00:00.000
91739,32.736999999999995,29.447,2010-10-24 20:00:00.000
91739,32.6545,29.27167,2010-10-25 05:00:00.000
91739,32.6265,29.20867,2010-10-25 08:00:00.000
91739,32.64333,29.05967,2010-10-25 14:00:00.000
91739,32.64317,29.059829999999998,2010-10-25 20:00:00.000
91739,32.6605,29.085,2010-10-26 05:00:00.000
91739,32.77183,29.293329999999997,2010-10-26 08:00:00.000
91739,32.643,29.05917,2010-10-26 14:00:00.000
91739,32.64317,29.05883,2010-10-26 20:00:00.000
91739,32.64783,29.0565,2010-10-27 05:00:00.000
91739,32.9075,29.01033,2010-10-27 08:00:00.000
91739,32.931,28.949,2010-10-27 14:00:00.000
91739,32.64367,29.0595,2010-10-27 20:00:00.000
91739,32.63667,29.302329999999998,2010-10-28 05:00:00.000
91739,32.61817,29.401670000000003,2010-10-28 08:00:00.000
91739,32.677,29.662,2010-10-28 20:00:00.000
91739,32.58817,29.47467,2010-10-29 05:00:00.000
91739,32.75683,29.27167,2010-10-29 08:00:00.000
91739,32.64667,29.05933,2010-10-29 20:00:00.000
91739,32.64233,29.06417,2010-10-30 05:00:00.000
91739,32.6615,29.02567,2010-10-30 08:00:00.000
91739,32.64267,29.05967,2010-10-30 14:00:00.000
91739,32.64533,29.06083,2010-10-30 20:00:00.000
91739,32.65683,29.2155,2010-10-31 05:00:00.000
91739,32.52883,29.442829999999997,2010-10-31 08:00:00.000
91739,32.37083,29.587670000000003,2010-10-31 14:00:00.000
91739,32.373329999999996,29.5875,2010-10-31 20:00:00.000
91739,32.5085,29.8055,2010-11-01 05:00:00.000
91739,32.371,29.58867,2010-11-01 14:00:00.000
91739,32.37167,29.58683,2010-11-01 20:00:00.000
91739,32.35117,29.61083,2010-11-02 05:00:00.000
91739,32.40633,29.5655,2010-11-02 14:00:00.000
91739,32.39417,29.586,2010-11-02 20:00:00.000
91739,32.446670000000005,29.55283,2010-11-03 05:00:00.000
91739,32.73717,29.4455,2010-11-03 14:00:00.000
91739,32.6845,29.649829999999998,2010-11-03 20:00:00.000
91739,32.41317,29.558670000000003,2010-11-04 05:00:00.000
91739,32.34667,29.601329999999997,2010-11-04 14:00:00.000
91739,32.39633,29.5875,2010-11-04 20:00:00.000
91739,32.40883,29.56617,2010-11-05 05:00:00.000
91739,32.46133,29.580170000000003,2010-11-05 08:00:00.000
91739,32.368,29.63833,2010-11-05 14:00:00.000
91739,32.3735,29.5885,2010-11-05 20:00:00.000
91739,32.40867,29.566670000000002,2010-11-06 05:00:00.000
91739,32.40833,29.56683,2010-11-06 08:00:00.000
91739,32.6315,29.6235,2010-11-06 14:00:00.000
91739,32.6805,29.6555,2010-11-06 20:00:00.000
91739,32.60517,29.57783,2010-11-07 05:00:00.000
91739,32.510999999999996,29.46067,2010-11-07 08:00:00.000
91739,32.34817,29.60517,2010-11-07 14:00:00.000
91739,32.37917,29.569670000000002,2010-11-07 20:00:00.000
91739,32.47483,29.5115,2010-11-08 05:00:00.000
91739,32.52367,29.4305,2010-11-08 08:00:00.000
91739,32.37883,29.56867,2010-11-08 14:00:00.000
91739,32.3785,29.5695,2010-11-08 20:00:00.000
91739,32.34783,29.60367,2010-11-09 05:00:00.000
91739,32.39467,29.535829999999997,2010-11-09 08:00:00.000
91739,32.371829999999996,29.59017,2010-11-09 14:00:00.000
91739,32.39617,29.58783,2010-11-09 20:00:00.000
91739,32.39683,29.5875,2010-11-10 05:00:00.000
91739,32.4305,29.505670000000002,2010-11-10 08:00:00.000
91739,32.39217,29.589170000000003,2010-11-10 14:00:00.000
91739,32.40617,29.5665,2010-11-10 20:00:00.000
91739,32.34833,29.6055,2010-11-11 05:00:00.000
91739,32.34817,29.605,2010-11-11 08:00:00.000
91739,32.39367,29.587,2010-11-11 14:00:00.000
91739,32.39417,29.5875,2010-11-11 20:00:00.000
91739,32.39633,29.587670000000003,2010-11-12 05:00:00.000
91739,32.44567,29.604670000000002,2010-11-12 08:00:00.000
91739,32.3725,29.588829999999998,2010-11-12 14:00:00.000
91739,32.379,29.569000000000003,2010-11-12 20:00:00.000
91739,32.58417,29.4925,2010-11-13 05:00:00.000
91739,32.61483,29.394170000000003,2010-11-13 08:00:00.000
91739,32.35567,29.599829999999997,2010-11-13 14:00:00.000
91739,32.37133,29.58867,2010-11-13 20:00:00.000
91739,32.37383,29.58783,2010-11-14 05:00:00.000
91739,32.39667,29.5875,2010-11-14 08:00:00.000
91739,32.39433,29.59,2010-11-14 14:00:00.000
91739,32.3965,29.587329999999998,2010-11-14 20:00:00.000
91739,32.39633,29.58783,2010-11-15 05:00:00.000
91739,32.3815,29.56883,2010-11-15 08:00:00.000
91739,32.37133,29.587329999999998,2010-11-15 14:00:00.000
91739,32.3945,29.587,2010-11-15 20:00:00.000
91739,32.40867,29.56683,2010-11-16 05:00:00.000
91739,32.4195,29.5085,2010-11-16 08:00:00.000
91739,32.40033,29.53517,2010-11-16 14:00:00.000
91739,32.379670000000004,29.56983,2010-11-16 20:00:00.000
91739,32.3435,29.588829999999998,2010-11-17 05:00:00.000
91739,32.49467,29.4475,2010-11-17 08:00:00.000
91739,32.37267,29.58867,2010-11-17 14:00:00.000
91739,32.39383,29.58717,2010-11-17 20:00:00.000
91739,32.39733,29.58833,2010-11-18 05:00:00.000
91739,32.39717,29.58833,2010-11-18 08:00:00.000
91739,32.492329999999995,29.669,2010-11-18 14:00:00.000
91739,32.39417,29.58717,2010-11-18 20:00:00.000
91739,32.39383,29.589000000000002,2010-11-19 05:00:00.000
91739,32.359,29.60267,2010-11-19 08:00:00.000
91739,32.4405,29.54433,2010-11-19 14:00:00.000
91739,32.3955,29.58667,2010-11-19 20:00:00.000
91739,32.39717,29.58817,2010-11-20 05:00:00.000
91739,32.39733,29.5885,2010-11-20 08:00:00.000
91739,32.34833,29.60533,2010-11-20 14:00:00.000
91739,32.37417,29.589000000000002,2010-11-20 20:00:00.000
91739,32.4155,29.648000000000003,2010-11-21 05:00:00.000
91739,32.44283,29.66467,2010-11-21 08:00:00.000
91739,32.37867,29.569000000000003,2010-11-21 14:00:00.000
91739,32.379,29.569329999999997,2010-11-21 20:00:00.000
91739,32.3765,29.554170000000003,2010-11-22 05:00:00.000
91739,32.38017,29.56983,2010-11-22 08:00:00.000
91739,32.34833,29.60533,2010-11-22 14:00:00.000
91739,32.3795,29.569670000000002,2010-11-22 20:00:00.000
91739,32.37983,29.56983,2010-11-23 05:00:00.000
91739,32.394,29.54083,2010-11-23 08:00:00.000
91739,32.371829999999996,29.58967,2010-11-23 14:00:00.000
91739,32.37233,29.588829999999998,2010-11-23 20:00:00.000
91739,32.38033,29.56833,2010-11-24 05:00:00.000
91739,32.40817,29.5655,2010-11-24 08:00:00.000
91739,32.39317,29.5885,2010-11-24 14:00:00.000
91739,32.39317,29.58867,2010-11-24 20:00:00.000
91739,32.34333,29.589170000000003,2010-11-25 05:00:00.000
91739,32.45933,29.802,2010-11-25 08:00:00.000
91739,32.64633,29.78517,2010-11-25 14:00:00.000
91739,32.57033,29.92117,2010-11-25 20:00:00.000
91739,32.5675,29.92083,2010-11-26 05:00:00.000
91739,32.53033,29.85667,2010-11-26 08:00:00.000
91739,32.438829999999996,29.6545,2010-11-26 14:00:00.000
91739,32.40517,29.56717,2010-11-26 20:00:00.000
91739,32.34517,29.597170000000002,2010-11-27 05:00:00.000
91739,32.34667,29.60183,2010-11-27 08:00:00.000
91739,32.41017,29.56733,2010-11-27 14:00:00.000
91739,32.40667,29.566670000000002,2010-11-27 20:00:00.000
91739,32.4855,29.60267,2010-11-28 05:00:00.000
91739,32.591,29.618170000000003,2010-11-28 08:00:00.000
91739,32.40567,29.56883,2010-11-28 14:00:00.000
91739,32.39417,29.587329999999998,2010-11-28 20:00:00.000
91739,32.41483,29.5305,2010-11-29 05:00:00.000
91739,32.4295,29.549670000000003,2010-11-29 08:00:00.000
91739,32.37233,29.59,2010-11-29 14:00:00.000
91739,32.3965,29.58867,2010-11-29 20:00:00.000
91739,32.39583,29.587670000000003,2010-11-30 05:00:00.000
91739,32.46017,29.496170000000003,2010-11-30 08:00:00.000
91739,32.37283,29.5895,2010-11-30 14:00:00.000
91739,32.39483,29.5875,2010-11-30 20:00:00.000
91739,32.3955,29.587,2010-12-01 05:00:00.000
91739,32.41983,29.537329999999997,2010-12-01 08:00:00.000
91739,32.40567,29.5675,2010-12-01 14:00:00.000
91739,32.39517,29.587329999999998,2010-12-01 20:00:00.000
91739,32.3955,29.58717,2010-12-02 05:00:00.000
91739,32.40733,29.566670000000002,2010-12-02 08:00:00.000
91739,32.34833,29.60517,2010-12-02 14:00:00.000
91739,32.39517,29.590670000000003,2010-12-02 20:00:00.000
91739,32.39617,29.58817,2010-12-03 05:00:00.000
91739,32.39633,29.5875,2010-12-03 08:00:00.000
91739,32.39667,29.5875,2010-12-03 14:00:00.000
91739,32.408,29.5665,2010-12-04 05:00:00.000
91739,32.421,29.56117,2010-12-04 08:00:00.000
91739,32.34833,29.605,2010-12-04 14:00:00.000
91739,32.381,29.56917,2010-12-04 20:00:00.000
91739,32.381,29.56867,2010-12-05 05:00:00.000
91739,32.66383,29.6615,2010-12-05 08:00:00.000
91739,32.39483,29.58717,2010-12-05 14:00:00.000
91739,32.397,29.5875,2010-12-05 20:00:00.000
91739,32.45867,29.68533,2010-12-06 05:00:00.000
91739,32.59817,29.49633,2010-12-06 08:00:00.000
91739,32.74017,29.445999999999998,2010-12-06 14:00:00.000
91739,32.40767,29.566999999999997,2010-12-06 20:00:00.000
91739,32.40767,29.56717,2010-12-07 05:00:00.000
91739,32.38633,29.529329999999998,2010-12-07 08:00:00.000
91739,32.41783,29.578000000000003,2010-12-07 14:00:00.000
91739,32.39417,29.58717,2010-12-07 20:00:00.000
91739,32.3955,29.58783,2010-12-08 05:00:00.000
91739,32.39667,29.5875,2010-12-08 08:00:00.000
91739,32.40667,29.56617,2010-12-08 14:00:00.000
91739,32.39467,29.587670000000003,2010-12-08 20:00:00.000
91739,32.47067,29.59233,2010-12-09 05:00:00.000
91739,32.409,29.56617,2010-12-09 08:00:00.000
91739,32.40783,29.56683,2010-12-09 14:00:00.000
91739,32.38033,29.569329999999997,2010-12-09 20:00:00.000
91739,32.408,29.566999999999997,2010-12-10 05:00:00.000
91739,32.42617,29.539170000000002,2010-12-10 08:00:00.000
91739,32.37233,29.58933,2010-12-10 14:00:00.000
91739,32.40833,29.56883,2010-12-10 20:00:00.000
91739,32.4085,29.568170000000002,2010-12-11 05:00:00.000
91739,32.4075,29.531999999999996,2010-12-11 08:00:00.000
91739,32.40867,29.567829999999997,2010-12-11 14:00:00.000
91739,32.3585,29.570829999999997,2010-12-11 20:00:00.000
91739,32.45183,29.495829999999998,2010-12-12 05:00:00.000
91739,32.38133,29.5715,2010-12-12 08:00:00.000
91739,32.3565,29.573829999999997,2010-12-12 14:00:00.000
91739,32.3545,29.578670000000002,2010-12-12 20:00:00.000
91739,32.4005,29.548000000000002,2010-12-13 05:00:00.000
91739,32.38067,29.57067,2010-12-13 08:00:00.000
91739,32.37233,29.588829999999998,2010-12-13 14:00:00.000
91739,32.39583,29.58833,2010-12-13 20:00:00.000
91739,32.39683,29.58667,2010-12-14 05:00:00.000
91739,32.751329999999996,29.338829999999998,2010-12-14 08:00:00.000
91739,32.64317,29.05933,2010-12-14 14:00:00.000
91739,32.64433,29.05783,2010-12-14 20:00:00.000
91739,32.6685,29.2125,2010-12-15 05:00:00.000
91739,32.56767,29.493000000000002,2010-12-15 08:00:00.000
91739,32.3725,29.589000000000002,2010-12-15 14:00:00.000
91739,32.37983,29.569670000000002,2010-12-15 20:00:00.000
91739,32.452,29.56867,2010-12-16 05:00:00.000
91739,32.396,29.5865,2010-12-16 08:00:00.000
91739,32.37267,29.5885,2010-12-16 14:00:00.000
91739,32.3955,29.587329999999998,2010-12-16 20:00:00.000
91739,32.46383,29.636670000000002,2010-12-17 05:00:00.000
91739,32.685,29.36883,2010-12-17 08:00:00.000
91739,32.65617,29.1245,2010-12-17 14:00:00.000
91739,32.64217,29.0605,2010-12-17 20:00:00.000
91739,32.6705,29.145,2010-12-18 05:00:00.000
91739,32.68067,29.18433,2010-12-18 08:00:00.000
91739,32.64583,29.057170000000003,2010-12-18 14:00:00.000
91739,32.6625,29.087,2010-12-19 05:00:00.000
91739,32.67733,29.2175,2010-12-19 08:00:00.000
91739,32.66267,29.10517,2010-12-19 14:00:00.000
91739,32.64083,29.063670000000002,2010-12-19 20:00:00.000
91739,32.6605,29.10567,2010-12-20 05:00:00.000
91739,32.7665,29.159000000000002,2010-12-20 08:00:00.000
91739,32.64533,29.098670000000002,2010-12-20 14:00:00.000
91739,32.64083,29.06383,2010-12-20 20:00:00.000
91739,32.65933,29.115170000000003,2010-12-21 05:00:00.000
91739,32.7075,29.21317,2010-12-21 08:00:00.000
91739,32.65667,29.08033,2010-12-21 14:00:00.000
91739,32.6405,29.064,2010-12-21 20:00:00.000
91739,32.66183,29.115,2010-12-22 05:00:00.000
91739,32.7075,29.133670000000002,2010-12-22 08:00:00.000
91739,32.67433,29.174329999999998,2010-12-22 14:00:00.000
91739,32.641329999999996,29.066329999999997,2010-12-22 20:00:00.000
91739,32.658,29.11417,2010-12-23 05:00:00.000
91739,32.69267,29.186329999999998,2010-12-23 08:00:00.000
91739,32.64817,29.09733,2010-12-23 14:00:00.000
91739,32.64233,29.06033,2010-12-23 20:00:00.000
91739,32.64717,29.151999999999997,2010-12-24 05:00:00.000
91739,32.591,29.39333,2010-12-24 08:00:00.000
91739,32.519,29.450670000000002,2010-12-24 14:00:00.000
91739,32.40683,29.566670000000002,2010-12-24 20:00:00.000
91739,32.40717,29.56533,2010-12-25 05:00:00.000
91739,32.50417,29.49783,2010-12-25 08:00:00.000
91739,32.55567,29.46183,2010-12-25 14:00:00.000
91739,32.39417,29.58933,2010-12-25 20:00:00.000
91739,32.39617,29.58717,2010-12-26 05:00:00.000
91739,32.39683,29.587329999999998,2010-12-26 08:00:00.000
91739,32.531,29.579829999999998,2010-12-26 14:00:00.000
91739,32.39617,29.58667,2010-12-26 20:00:00.000
91739,32.40833,29.548170000000002,2010-12-27 05:00:00.000
91739,32.43333,29.517,2010-12-27 08:00:00.000
91739,32.40933,29.589000000000002,2010-12-27 14:00:00.000
91739,32.39617,29.5875,2010-12-27 20:00:00.000
91739,32.42217,29.60333,2010-12-28 05:00:00.000
91739,32.41917,29.52917,2010-12-28 08:00:00.000
91739,32.37883,29.571170000000002,2010-12-28 14:00:00.000
91739,32.379670000000004,29.5705,2010-12-28 20:00:00.000
91739,32.37767,29.56983,2010-12-29 05:00:00.000
91739,32.40617,29.56733,2010-12-29 08:00:00.000
91739,32.408,29.5665,2010-12-29 14:00:00.000
91739,32.40583,29.566999999999997,2010-12-29 20:00:00.000
91739,32.405,29.52583,2010-12-30 05:00:00.000
91739,32.4415,29.5685,2010-12-30 08:00:00.000
91739,32.4085,29.566670000000002,2010-12-30 20:00:00.000
91739,32.443000000000005,29.571170000000002,2010-12-31 05:00:00.000
91739,32.375,29.58783,2010-12-31 08:00:00.000
91739,32.38183,29.56917,2010-12-31 14:00:00.000
91739,32.3805,29.569670000000002,2010-12-31 20:00:00.000
91739,32.381,29.5695,2011-01-01 05:00:00.000
91739,32.380829999999996,29.5695,2011-01-01 08:00:00.000
91739,32.37083,29.587670000000003,2011-01-01 14:00:00.000
91739,32.37917,29.56867,2011-01-01 20:00:00.000
91739,32.494,29.59167,2011-01-02 05:00:00.000
91739,32.50233,29.453670000000002,2011-01-02 08:00:00.000
91739,32.40783,29.56533,2011-01-02 14:00:00.000
91739,32.40717,29.56683,2011-01-02 20:00:00.000
91739,32.39583,29.5875,2011-01-03 05:00:00.000
91739,32.49183,29.53833,2011-01-03 08:00:00.000
91739,32.35133,29.6105,2011-01-03 14:00:00.000
91739,32.3945,29.587,2011-01-03 20:00:00.000
91739,32.45483,29.584329999999998,2011-01-04 05:00:00.000
91739,32.39567,29.587329999999998,2011-01-04 08:00:00.000
91739,32.39583,29.587,2011-01-04 14:00:00.000
91739,32.39517,29.5875,2011-01-04 20:00:00.000
91739,32.445,29.5795,2011-01-05 05:00:00.000
91739,32.39567,29.5875,2011-01-05 08:00:00.000
91739,32.39367,29.587329999999998,2011-01-05 14:00:00.000
91739,32.39533,29.587670000000003,2011-01-05 20:00:00.000
91739,32.39567,29.5875,2011-01-06 05:00:00.000
91739,32.39533,29.58783,2011-01-06 08:00:00.000
91739,32.53917,29.41217,2011-01-06 14:00:00.000
91739,32.3945,29.5875,2011-01-06 20:00:00.000
91739,32.39633,29.587670000000003,2011-01-07 05:00:00.000
91739,32.435829999999996,29.623829999999998,2011-01-07 08:00:00.000
91739,32.407,29.566999999999997,2011-01-07 14:00:00.000
91739,32.3955,29.587329999999998,2011-01-07 20:00:00.000
91739,32.397,29.587329999999998,2011-01-08 05:00:00.000
91739,32.54133,29.50733,2011-01-08 08:00:00.000
91739,32.72067,29.45567,2011-01-08 14:00:00.000
91739,32.733670000000004,29.44,2011-01-08 20:00:00.000
91739,32.4095,29.56567,2011-01-09 05:00:00.000
91739,32.52667,29.46817,2011-01-09 08:00:00.000
91739,32.38033,29.5695,2011-01-09 14:00:00.000
91739,32.39517,29.58867,2011-01-09 20:00:00.000
91739,32.496829999999996,29.49,2011-01-10 05:00:00.000
91739,32.47817,29.493170000000003,2011-01-10 08:00:00.000
91739,32.48867,29.4875,2011-01-10 14:00:00.000
91739,32.39633,29.58833,2011-01-10 20:00:00.000
91739,32.51083,29.651999999999997,2011-01-11 05:00:00.000
91739,32.52267,29.666829999999997,2011-01-11 08:00:00.000
91739,32.68783,29.69117,2011-01-11 14:00:00.000
91739,32.394,29.58717,2011-01-11 20:00:00.000
91739,32.45483,29.584,2011-01-12 05:00:00.000
91739,32.447829999999996,29.62,2011-01-12 08:00:00.000
91739,32.6,29.89617,2011-01-12 14:00:00.000
91739,32.570170000000005,29.9195,2011-01-12 20:00:00.000
91739,32.509,29.859170000000002,2011-01-13 05:00:00.000
91739,32.52517,29.53217,2011-01-13 08:00:00.000
91739,32.3725,29.589000000000002,2011-01-13 14:00:00.000
91739,32.38067,29.569329999999997,2011-01-13 20:00:00.000
91739,32.48983,29.60967,2011-01-14 05:00:00.000
91739,32.48033,29.61117,2011-01-14 08:00:00.000
91739,32.40933,29.567829999999997,2011-01-14 14:00:00.000
91739,32.40767,29.56717,2011-01-14 20:00:00.000
91739,32.51167,29.5945,2011-01-15 05:00:00.000
91739,32.40833,29.566329999999997,2011-01-15 08:00:00.000
91739,32.34833,29.605999999999998,2011-01-15 14:00:00.000
91739,32.39533,29.588,2011-01-15 20:00:00.000
91739,32.408,29.56717,2011-01-16 05:00:00.000
91739,32.593,29.4805,2011-01-16 08:00:00.000
91739,32.40583,29.56867,2011-01-16 14:00:00.000
91739,32.40567,29.56867,2011-01-16 20:00:00.000
91739,32.437329999999996,29.52233,2011-01-17 05:00:00.000
91739,32.40667,29.566670000000002,2011-01-17 08:00:00.000
91739,32.379329999999996,29.56983,2011-01-17 14:00:00.000
91739,32.4065,29.5675,2011-01-17 20:00:00.000
91739,32.53917,29.40267,2011-01-18 05:00:00.000
91739,32.6605,29.10033,2011-01-18 08:00:00.000
91739,32.64417,29.10067,2011-01-18 14:00:00.000
91739,32.6505,29.05317,2011-01-18 20:00:00.000
91739,32.66033,29.08567,2011-01-19 05:00:00.000
91739,32.6595,29.11533,2011-01-19 08:00:00.000
91739,32.646,29.100170000000002,2011-01-19 14:00:00.000
91739,32.643,29.066,2011-01-19 20:00:00.000
91739,32.66417,29.09883,2011-01-20 05:00:00.000
91739,32.6455,29.100170000000002,2011-01-20 08:00:00.000
91739,32.6445,29.058000000000003,2011-01-20 14:00:00.000
91739,32.64283,29.06567,2011-01-20 20:00:00.000
91739,32.65133,29.1035,2011-01-21 05:00:00.000
91739,32.6465,29.10117,2011-01-21 08:00:00.000
91739,32.650999999999996,29.10333,2011-01-21 14:00:00.000
91739,32.64517,29.0575,2011-01-21 20:00:00.000
91739,32.653,29.0765,2011-01-22 05:00:00.000
91739,32.65117,29.10367,2011-01-22 08:00:00.000
91739,32.65183,29.10333,2011-01-22 14:00:00.000
91739,32.64567,29.05733,2011-01-22 20:00:00.000
91739,32.64667,29.0575,2011-01-23 05:00:00.000
91739,32.65133,29.10417,2011-01-23 08:00:00.000
91739,32.65167,29.103170000000002,2011-01-23 14:00:00.000
91739,32.64833,29.05333,2011-01-23 20:00:00.000
91739,32.66083,29.08783,2011-01-24 05:00:00.000
91739,32.654,29.10533,2011-01-24 08:00:00.000
91739,32.65117,29.10367,2011-01-24 14:00:00.000
91739,32.65,29.054170000000003,2011-01-24 20:00:00.000
91739,32.66183,29.09217,2011-01-25 05:00:00.000
91739,32.65167,29.10417,2011-01-25 08:00:00.000
91739,32.6525,29.104,2011-01-25 14:00:00.000
91739,32.64833,29.06467,2011-01-25 20:00:00.000
91739,32.6525,29.104,2011-01-26 05:00:00.000
91739,32.65333,29.105,2011-01-26 08:00:00.000
91739,32.65883,29.09967,2011-01-26 14:00:00.000
91739,32.6495,29.06167,2011-01-26 20:00:00.000
91739,32.64383,29.066999999999997,2011-01-27 05:00:00.000
91739,32.65183,29.10333,2011-01-27 08:00:00.000
91739,32.65467,29.10533,2011-01-27 14:00:00.000
91739,32.644,29.0615,2011-01-27 20:00:00.000
91739,32.65167,29.103,2011-01-28 05:00:00.000
91739,32.65083,29.10217,2011-01-28 08:00:00.000
91739,32.6515,29.103,2011-01-28 14:00:00.000
91739,32.64517,29.06317,2011-01-28 20:00:00.000
91739,32.6465,29.100170000000002,2011-01-29 05:00:00.000
91739,32.65383,29.104,2011-01-29 08:00:00.000
91739,32.65317,29.104670000000002,2011-01-29 14:00:00.000
91739,32.64383,29.065,2011-01-29 20:00:00.000
91739,32.6555,29.0855,2011-01-30 05:00:00.000
91739,32.65383,29.10533,2011-01-30 08:00:00.000
91739,32.6545,29.10533,2011-01-30 14:00:00.000
91739,32.64367,29.06,2011-01-30 20:00:00.000
91739,32.654,29.104329999999997,2011-01-31 05:00:00.000
91739,32.65367,29.10517,2011-01-31 08:00:00.000
91739,32.6545,29.105,2011-01-31 14:00:00.000
91739,32.64767,29.066670000000002,2011-01-31 20:00:00.000
91739,32.6555,29.08533,2011-02-01 05:00:00.000
91739,32.65367,29.10367,2011-02-01 08:00:00.000
91739,32.65283,29.104329999999997,2011-02-01 14:00:00.000
91739,32.643,29.06733,2011-02-01 20:00:00.000
91739,32.6535,29.10517,2011-02-02 05:00:00.000
91739,32.654,29.1055,2011-02-02 08:00:00.000
91739,32.65517,29.08633,2011-02-02 14:00:00.000
91739,32.64517,29.0605,2011-02-02 20:00:00.000
91739,32.656,29.10933,2011-02-03 05:00:00.000
91739,32.6645,29.094,2011-02-03 08:00:00.000
91739,32.64367,29.0595,2011-02-03 14:00:00.000
91739,32.64667,29.06917,2011-02-03 20:00:00.000
91739,32.6505,29.09533,2011-02-04 05:00:00.000
91739,32.65317,29.103170000000002,2011-02-04 08:00:00.000
91739,32.653,29.1045,2011-02-04 14:00:00.000
91739,32.64383,29.06033,2011-02-04 20:00:00.000
91739,32.6515,29.10383,2011-02-05 05:00:00.000
91739,32.6515,29.104,2011-02-05 08:00:00.000
91739,32.65533,29.10683,2011-02-05 14:00:00.000
91739,32.64417,29.06617,2011-02-05 20:00:00.000
91739,32.6535,29.10483,2011-02-06 05:00:00.000
91739,32.6515,29.104329999999997,2011-02-06 08:00:00.000
91739,32.65167,29.10367,2011-02-06 14:00:00.000
91739,32.64317,29.06483,2011-02-06 20:00:00.000
91739,32.6505,29.10183,2011-02-07 05:00:00.000
91739,32.703829999999996,29.20733,2011-02-07 08:00:00.000
91739,32.65167,29.10367,2011-02-07 14:00:00.000
91739,32.654,29.08533,2011-02-07 20:00:00.000
91739,32.65133,29.096829999999997,2011-02-08 05:00:00.000
91739,32.65283,29.10417,2011-02-08 08:00:00.000
91739,32.65333,29.1045,2011-02-08 14:00:00.000
91739,32.64833,29.05333,2011-02-08 20:00:00.000
91739,32.654,29.097170000000002,2011-02-09 05:00:00.000
91739,32.66483,29.0945,2011-02-09 08:00:00.000
91739,32.6645,29.094,2011-02-09 14:00:00.000
91739,32.64983,29.056829999999998,2011-02-09 20:00:00.000
91739,32.65283,29.10233,2011-02-10 05:00:00.000
91739,32.687,29.21867,2011-02-10 08:00:00.000
91739,32.65417,29.09433,2011-02-10 14:00:00.000
91739,32.6485,29.05333,2011-02-10 20:00:00.000
91739,32.65667,29.107670000000002,2011-02-11 05:00:00.000
